"TextID","TheText","Chose","TextSearch","TextSearchKey","TextSimilarityKey"
"6668","ܐܰܣܪܰܚ ܠܟܽܘܢ ܐܰܚܰܝ̈ ܡܶܠܬܳܐ ܕܒܽܘܝܳܐܳܐ . ܡܶܢ ܣܺܝܡܬܶܗ ܕܡܳܪܰܢ ܕܥܰܠ ܥܺܕܬܶܗ ܡܰܠܶܠ . ܕܠܳܐ ܠܰܡ ܡܨܶܝܢ ܡܽܘ̈ܟܠܶܐ ܕܰܫܝܽܘܠ ܕܢܰܟܽܘܢܳܗ̇ . ܐܶܢ ܟܺܝܬ ܚܰܣܺܝܢܳܐ ܗ̄ܝ̣ ܡܶܢ ܫܝܽܘܠ . ܡܰܢ ܡܶܢ ܡܳܝܽܘ̈ܬܶܐ ܡܶܫܟܰܚ ܡܰܗܶܠ ܒܳܗ̇ . ܒܪܺܝܟ ܕܰܐܘܪܒܳܗ̇ ܘܰܗܦܰܟ ܢܰܣܝܳܗ̇ ܕܬܽܘܒ ܬܺܐܪܰܒ ܀","true",,"05F41AD055D14D1D435783E680B23E39","ܐܣܪܚ ܠܟܘܢ ܐܚܝ ܡܠܬܐ ܕܒܘܝܐܐ ܡܢ ܣܝܡܬܗ ܕܡܪܢ ܕܥܠ ܥܕܬܗ ܡܠܠ ܕܠܐ ܠܡ ܡܨܝܢ ܡܘܟܠܐ ܕܫܝܘܠ ܕܢܟܘܢܗ ܐܢ ܟܝܬ ܚܣܝܢܐ ܗܝ ܡܢ ܫܝܘܠ ܡܢ ܡܢ ܡܝܘܬܐ ܡܫܟܚ ܡܗܠ ܒܗ ܒܪܝܟ ܕܐܘܪܒܗ ܘܗܦܟ ܢܣܝܗ ܕܬܘܒ ܬܐܪܒ"
"6669","ܐܶܣܬܰܡܟܘ̄ ܥܰܠ ܩܽܘܫܬܳܐ ܘܠܳܐ ܬܶܕܚܠܽܘܢ ܐܰܚܰܝ̈ . ܠܳܐ ܓܶܝܪ ܥܬܺܝܕ ܡܳܪܰܢ ܕܢܰܪܦܶܝܢ ܒܢܶܣܝܽܘ̈ܢܶܐ . ܚܰܝܠܰܐ ܗ̄ܘ̣ ܕܒܶܗ ܬܰܠܝܳܐ ܒܪܺܝܬܳܐ ܘܥܳܡܽܘܪ̈ܶܝܗ̇ . ܘܒܶܗ ܗܽܘ̣ ܬܠܶܐ ܣܰܒܪܳܐ ܕܥܺܕܬܶܗ . ܡܰܢܽܘ ܡܨܶܐ ܠܡܶܦܣܰܩ ܫܶܪ̈ܫܰܘܗ̄ܝ̄ ܫܡܰܝܳܢ̈ܶܐ . ܒܪܺܝܟ ܕܰܢܚܶܬ ܚܰܝܠܶܗ ܘܶܐܬܡܰܙܰܓ ܒܥܺܕܬܶܗ ܀","true",,"25FEAD419316F15EA3AF73E1B923CAA1","ܐܣܬܡܟܘ ܥܠ ܩܘܫܬܐ ܘܠܐ ܬܕܚܠܘܢ ܐܚܝ ܠܐ ܓܝܪ ܥܬܝܕ ܡܪܢ ܕܢܪܦܝܢ ܒܢܣܝܘܢܐ ܚܝܠܐ ܗܘ ܕܒܗ ܬܠܝܐ ܒܪܝܬܐ ܘܥܡܘܪܝܗ ܘܒܗ ܗܘ ܬܠܐ ܣܒܪܐ ܕܥܕܬܗ ܡܢܘ ܡܨܐ ܠܡܦܣܩ ܫܪܫܘܗܝ ܫܡܝܢܐ ܒܪܝܟ ܕܢܚܬ ܚܝܠܗ ܘܐܬܡܙܓ ܒܥܕܬܗ"
"6670","ܦܫܽܘܛܘ̄ ܟܺܝܬ ܐܺܝܕܰܝܟܽܘ̈ܢ ܨܶܝܕ ܣܰܘܟܬܳܐ ܕܩܽܘܫܬܳܐ . ܕܪ̈ܳܥܶܐ ܕܓܰܢ̄ܒܳܪ̈ܶܐ ܦܰܫܚܰܬ ܘܠܳܐ ܟܰܦܽܘܗ̇ . ܗܺܝ̣ ܐܰܪܟܢܰܬ ܪܰܘܡܳܗ̇ ܘܢܶܚܬܰܬ ܠܰܐܓܽܘܢܳܐ . ܒܶܚܪܰܬ ܠܰܫܪܳܪܳܐ ܕܒܶܗ ܬܠܶܝܢ . ܘܰܢܬܰܪܘ̄ ܢܦܰܠܘ̄ ܐܰܝܠܶܝܢ ܕܰܒܥܶܠܬܳܐ ܬܠܶܝܢ ܗ̄ܘܰܘ . ܒܪܺܝܟܽܘ ܕܡܰܚܶܬ ܠܳܗ̇ ܕܬܶܣܰܩ ܒܢܶܨܚܳܢ̈ܶܐ ܀","true",,"1023419542A36F879CEC05C7D6C358D2","ܦܫܘܛܘ ܟܝܬ ܐܝܕܝܟܘܢ ܨܝܕ ܣܘܟܬܐ ܕܩܘܫܬܐ ܕܪܥܐ ܕܓܢܒܪܐ ܦܫܚܬ ܘܠܐ ܟܦܘܗ ܗܝ ܐܪܟܢܬ ܪܘܡܗ ܘܢܚܬܬ ܠܐܓܘܢܐ ܒܚܪܬ ܠܫܪܪܐ ܕܒܗ ܬܠܝܢ ܘܢܬܪܘ ܢܦܠܘ ܐܝܠܝܢ ܕܒܥܠܬܐ ܬܠܝܢ ܗܘܘ ܒܪܝܟܘ ܕܡܚܬ ܠܗ ܕܬܣܩ ܒܢܨܚܢܐ"
"6671","ܝܶܫܽܘܥ ܐܰܪܟܶܢ ܠܰܢ ܪܶܚܡܬܳܟ ܕܢܶܐܚܽܘܕ ܒܳܗ̇ . ܗܳܝ̇ ܣܰܘܟܬܳܐ ܕܦܺܐܪ̈ܶܝܗ̇ ܐܰܪܟܢܰܬ ܠܛܳܠܽܘܡ̈ܶܐ . ܘܰܐܟܠܽܘܗ̇ ܣܒܰܥܘ̄ ܘܰܗܦܰܟܘ̄ ܨܰܥܪܽܘܗ̇ ܘܶܐܬܪܰܟܢܰܬ . ܥܕܰܡܳܐ ܠܘܳܬ ܐܳܕܳܡ ܠܓܰܘ ܫܝܽܘܠ . ܣܶܠܩܰܬ ܘܰܐܣܶܩܬܶܗ . ܘܥܰܡܳܗ̇ ܦܢܳܐ ܠܰܥܕܶܢ . ܒܪܺܝܟܽܘ ܕܰܐܪܟܢܳܗ̇ ܨܶܐܕܰܝܢ ܕܢܶܐܚܽܘܕ ܘܢܶܣܰܩ ܒܳܗ̇ ܀","true",,"FCF7A884EED4A640B98B4A96CEB44548","ܝܫܘܥ ܐܪܟܢ ܠܢ ܪܚܡܬܟ ܕܢܐܚܘܕ ܒܗ ܗܝ ܣܘܟܬܐ ܕܦܐܪܝܗ ܐܪܟܢܬ ܠܛܠܘܡܐ ܘܐܟܠܘܗ ܣܒܥܘ ܘܗܦܟܘ ܨܥܪܘܗ ܘܐܬܪܟܢܬ ܥܕܡܐ ܠܘܬ ܐܕܡ ܠܓܘ ܫܝܘܠ ܣܠܩܬ ܘܐܣܩܬܗ ܘܥܡܗ ܦܢܐ ܠܥܕܢ ܒܪܝܟܘ ܕܐܪܟܢܗ ܨܐܕܝܢ ܕܢܐܚܘܕ ܘܢܣܩ ܒܗ"
"6672","ܢܨܰܒ ܗܰܝܟܰܠ ܩܽܘܕܫܳܐ . ܒܢܳܐ ܥܺܕܬܳܐ ܦܺܐܝܬܳܐ ܒܡܰܕܒܰܚ ܩܽܘܪܒܳܢܳܐ ܛܰܒܥܶܗ ܠܦܽܘܩܕܳܢܳܐ . ܚܰܕܺܝ ܘܠܳܐ ܣܒܰܥܘ̄ ܗ̄ܘܰܘ . ܙܰܗܰܪ ܘܠܳܐ ܕܚܶܠܘ̄ ܗ̄ܘܰܘ . ܒܓܰܘ ܥܺܕܬܳܐ ܩܰܒܥܳܗ̇ ܠܡܶܠܬܳܐ . ܡܚܰܕܝܰܬ ܒܡܽܘܠ̈ܟܳܢܶܐ ܡܕܰܚܠܰܬ ܒܠܽܘܚܳܡ̈ܶܐ . ܕܒܳـܣܶܐ ܥܠܶܝܗ̇ ܐܳܒܶܕ . ܕܒܳܗ̇ ܡܶܙܕܗܰܪ ܚܳܝܶܐ ܀","true",,"779C71F68B6ED9646A5B5EC26052D77A","ܢܨܒ ܗܝܟܠ ܩܘܕܫܐ ܒܢܐ ܥܕܬܐ ܦܐܝܬܐ ܒܡܕܒܚ ܩܘܪܒܢܐ ܛܒܥܗ ܠܦܘܩܕܢܐ ܚܕܝ ܘܠܐ ܣܒܥܘ ܗܘܘ ܙܗܪ ܘܠܐ ܕܚܠܘ ܗܘܘ ܒܓܘ ܥܕܬܐ ܩܒܥܗ ܠܡܠܬܐ ܡܚܕܝܬ ܒܡܘܠܟܢܐ ܡܕܚܠܬ ܒܠܘܚܡܐ ܕܒـܣܐ ܥܠܝܗ ܐܒܕ ܕܒܗ ܡܙܕܗܪ ܚܝܐ"
"6673","ܥܽܘܢܳܝܳܐ : ܒܪܺܝܟ ܕܰܐܘܪܶܒ ܥܺܕܬܶܗ ܒܟܽܠ ܦܶܢ̈ܝܳܢ . ܘܣܳܡ ܗ̄ܘܳܐ ܒܳܗ̇ ܦܰܓܪܶܗ ܠܚܽܘܣܳܝܳܐ","true",,"86C7FB70522F144DAD24E25D24D2F585","ܥܘܢܝܐ ܒܪܝܟ ܕܐܘܪܒ ܥܕܬܗ ܒܟܠ ܦܢܝܢ ܘܣܡ ܗܘܐ ܒܗ ܦܓܪܗ ܠܚܘܣܝܐ"
"6674","ܐܶܣܰܩ ܡܳܪܝ̄ ܠܕܶܩܠܳܐ ܕܦ̈ܶܠܳܐܬܳܟ ܘܰܐܝ̄ܟ ܝܰܘܢܳܐ ܐܶܚܽܘܕ ܒܣܰܘ̈ܟܳܬܶܗ . ܘܶܐܬܥܰܠܶܐ ܠܪܰܘܡܳܟ ܐܰܝ̄ܟ ܣܺܝܢܰܝ . ܘܰܐܝ̄ܟ ܡܽܘܫܶܐ ܐܶܡܬܽܘܚ ܙܰܠܺܝܩܰܝ̈ . ܠܳܐ ܢܶܟܠܶܝܢܝ̄ ܩܳܠܳܟ . ܕܶܐܥܽܘܠ ܠܰܓܢܽܘܢܳܟ . ܘܰܐܝ̄ܟ ܚܰܝܽܘܬܳܐ ܫܺܝܛܬܳܐ . ܐܶܦܘܽܫ ܬܚܶܝܬ ܛܽܘܪܳܟ . ܐܰܝ̄ܟ ܟܰܠܬܳܐ ܣܳܘܚܳܢ ܠܦܰܪܨܽܘܦܳܟ . ","true",,"B676C43AF7B4FA467DFBAF2BA9884A44","ܐܣܩ ܡܪܝ ܠܕܩܠܐ ܕܦܠܐܬܟ ܘܐܝܟ ܝܘܢܐ ܐܚܘܕ ܒܣܘܟܬܗ ܘܐܬܥܠܐ ܠܪܘܡܟ ܐܝܟ ܣܝܢܝ ܘܐܝܟ ܡܘܫܐ ܐܡܬܘܚ ܙܠܝܩܝ ܠܐ ܢܟܠܝܢܝ ܩܠܟ ܕܐܥܘܠ ܠܓܢܘܢܟ ܘܐܝܟ ܚܝܘܬܐ ܫܝܛܬܐ ܐܦܘܫ ܬܚܝܬ ܛܘܪܟ ܐܝܟ ܟܠܬܐ ܣܘܚܢ ܠܦܪܨܘܦܟ ܐܥܠܝܢܝ ܡܠܟܐ ܠܩܝܛܘܢܟ"
"6675","ܓܠܺܝ ܐܰܦܰܝ̈ܟ ܡܽܘܫܶܐ ܬܪܰܝܳܢܳܐ . ܘܰܐܦܨܰܚ ܠܰܢ ܒܕܶܢܚܶܗ ܕܒܰܪ ܐܰܡܽܘܨ . ܡܰܒܽܘܥܳܟ ܢܶܦܽܘܩ ܠܘܳܬ ܣܳܛܺܝܡ . ܘܰܐܪܽܘܢܳܟ ܢܶܚܽܘܬ ܠܘܳܬ ܫܽܘܫܰܢ . ܨܗܶܐ ܠܗܽܘܢ ܒܰܪ ܐܺܝܫܰܝ . ܠܡܰܝ̈ܳܐ ܕܒܶܝܬ ܠܚܶܡ . ܐܰܝ̄ܟ ܪܰܦܩܳܐ ܠܺܐܝܣܚܳܩ . ܐܳܬܽܘܪ ܡܣܰܟܝܳܐ ܠܳܟ . ܘܰܐܝ̄ܟ ܙܰܒܢܳܐ ܕܢܺܝܣܳܢ ܥܰܠ ܐܰܪܥܳܐ . ܐܰܦܨ","true",,"E8B6BD5D5C2C553CF257B921093C593A","ܓܠܝ ܐܦܝܟ ܡܘܫܐ ܬܪܝܢܐ ܘܐܦܨܚ ܠܢ ܒܕܢܚܗ ܕܒܪ ܐܡܘܨ ܡܒܘܥܟ ܢܦܘܩ ܠܘܬ ܣܛܝܡ ܘܐܪܘܢܟ ܢܚܘܬ ܠܘܬ ܫܘܫܢ ܨܗܐ ܠܗܘܢ ܒܪ ܐܝܫܝ ܠܡܝܐ ܕܒܝܬ ܠܚܡ ܐܝܟ ܪܦܩܐ ܠܐܝܣܚܩ ܐܬܘܪ ܡܣܟܝܐ ܠܟ ܘܐܝܟ ܙܒܢܐ ܕܢܝܣܢ ܥܠ ܐܪܥܐ ܐܦܨܚܝܗ ܠܥܕܬܟ ܒܥܕܥܕܝܟ"
"6676","ܗܳܐ ܕܳܕܝ̄ ܐܰܢ̄ܬ ܕܰܓܒܶܐ ܡܶܢ ܕܳܕ̈ܶܐ . ܘܥܰܠܗܳܕܶܐ ܪ̈ܰܚܡܳܟ ܥܠܰܝܡ̈ܳܬܳܐ . ܚܰܬܢܳܐ ܐܰܢ̄ܬ ܕܰܟܣܶܝܬ ܘܠܳܐ ܝܺܕܺܝܥ ܐܰܢ̄ܬ . ܒܰܕܡܽܘܬ ܡܰܘ̈ܗ̄ܝ̄ ܕܗܰܘ̇ ܒܰܝܬܳܐ ܪܰܒܳܐ . ܐܰܫܡܰܥ ܒܰܪ̄ܬ ܩܳܠܳܟ . ܠܥܺܕܬܳܐ ܕܨܰܗܝܳܐ ܠܳܟ . ܘܢܺܐܬܘܽܢ ܡܶܢ ܢܰܚܠܳܟ . ܟܽܠܗܽܘܢ ܒܢܰܝ̈ ܥܰܡܳܟ . ܠܰܪܓܶܠܬܳܐ ܕܬܰܪܥܽܘܗ̇ ܦܫ","true",,"A89E5E09AEEE29D22ACDF971C231A2F3","ܗܐ ܕܕܝ ܐܢܬ ܕܓܒܐ ܡܢ ܕܕܐ ܘܥܠܗܕܐ ܪܚܡܟ ܥܠܝܡܬܐ ܚܬܢܐ ܐܢܬ ܕܟܣܝܬ ܘܠܐ ܝܕܝܥ ܐܢܬ ܒܕܡܘܬ ܡܘܗܝ ܕܗܘ ܒܝܬܐ ܪܒܐ ܐܫܡܥ ܒܪܬ ܩܠܟ ܠܥܕܬܐ ܕܨܗܝܐ ܠܟ ܘܢܐܬܘܢ ܡܢ ܢܚܠܟ ܟܠܗܘܢ ܒܢܝ ܥܡܟ ܠܪܓܠܬܐ ܕܬܪܥܘܗ ܦܫܝܛܐܝܬ ܘܐܝܠܢܝܢ ܢܦܪܥܘܢ ܒܦܪܨܘܦܟ"
"6677","ܝܰܘܢܳܐ ܐܰܢ̄ܬܝ̄ ܕܦܳܪܚܳܐ ܒܺܐܝܡܳܡܳܐ . ܘܡܳܐ ܕܦܶܪܚܰܬ ܫܶܟܢܰܬ ܒܛܶܠ̈ܳܠܶܐ . ܫܰܦܺܝܪܰܬܝ̄ ܩܰܪܺܝܒܬܝ̄ ܘܒܰܣܺܝܡܰܬܝ̄ . ܘܟܽܠ ܚܰܠܒܳܐ ܘܕܶܒܫܳܐ ܒܣܶܦ̈ܘܳܬܶܟܝ̄ . ܚܰܡܪܳܐ ܡܠܶܐ ܦܽܘܡܶܟܝ̄ . ܡܶܫܚܳܐ ܡܙܺܝܓ ܒܰܐܦܰܝ̈ܟܝ̄ . ܢܰܗܺܝܪ ܫܦܶܐ ܓܰܘܢܶܟܝ̈ . ܕܳܠܶܩ ܡܪܺܝܩ ܨܶܡܚܶܟܝ̄ . ܛܳܒ ܨܰܘܪܶܟܝ̄ ܒܥܶܩ̈ܶܐ ܘܒ","true",,"FF4274FAF4F8804E8C5DF27CBB2CF010","ܝܘܢܐ ܐܢܬܝ ܕܦܪܚܐ ܒܐܝܡܡܐ ܘܡܐ ܕܦܪܚܬ ܫܟܢܬ ܒܛܠܠܐ ܫܦܝܪܬܝ ܩܪܝܒܬܝ ܘܒܣܝܡܬܝ ܘܟܠ ܚܠܒܐ ܘܕܒܫܐ ܒܣܦܘܬܟܝ ܚܡܪܐ ܡܠܐ ܦܘܡܟܝ ܡܫܚܐ ܡܙܝܓ ܒܐܦܝܟܝ ܢܗܝܪ ܫܦܐ ܓܘܢܟܝ ܕܠܩ ܡܪܝܩ ܨܡܚܟܝ ܛܒ ܨܘܪܟܝ ܒܥܩܐ ܘܒܙܠܝܚܐ ܘܩܕܠܟܝ ܘܦܟܝܟܝ ܒܓܕܘܠܐ"
"6678","ܚܰܬܢܳܐ ܫܒܺܝܚܳܐ ܘܩܰܕܺܝܫܳܐ . ܕܪܰܡܪܶܡ ܥܺܕܬܶܗ ܒܰܒܪܺܝܬܳܐ . ܩܰܕܶܫܰܝܢ ܒܪܽܘܚܳܐ ܕܩܽܘܕܫܳܐ . ܕܢܶܙܡܰܪ ܫܽܘܒܚܳܐ ܠܡܳܪܽܘܬܳܟ ܀","true",,"886E21178044AF4D5C0ED7E4D4DBDBB2","ܚܬܢܐ ܫܒܝܚܐ ܘܩܕܝܫܐ ܕܪܡܪܡ ܥܕܬܗ ܒܒܪܝܬܐ ܩܕܫܝܢ ܒܪܘܚܐ ܕܩܘܕܫܐ ܕܢܙܡܪ ܫܘܒܚܐ ܠܡܪܘܬܟ"
"6679","ܥܺܕܰܬ ܩܽܘܕܫܳܐ ܡܗܰܝܡܰܢܬܳܐ . ܡܟܺܝܪܬܶܗ ܕܚܰܬܢܳܐ ܫܡܰܝܳܢܳܐ . ܙܡܰܪܝ̄ ܠܶܗ ܫܽܘܒܚܳܐ ܘܬܰܘܕܺܝܬܳܐ . ܠܰܡܫܺܝܚܳܐ ܕܰܐܫܠܛܶܟܝ̄ ܥܰܠ ܟܽܠ ܀","true",,"FB8D306A15853BF178B3FF6503AD3BE8","ܥܕܬ ܩܘܕܫܐ ܡܗܝܡܢܬܐ ܡܟܝܪܬܗ ܕܚܬܢܐ ܫܡܝܢܐ ܙܡܪܝ ܠܗ ܫܘܒܚܐ ܘܬܘܕܝܬܐ ܠܡܫܝܚܐ ܕܐܫܠܛܟܝ ܥܠ ܟܠ"
"6680","ܐܳܘ ܥܺܕܬܳܐ ܟܰܢܶܫܝ̄ ܝܰܠ̈ܕܰܝܟܝ̄ . ܕܨܳܕܺܝܬܳܐ ܗ̄ܘܰܝܬܝ̄ ܡܶܢ ܠܽܘܩܕܰܡ . ܘܗܳܫܳܐ ܕܰܣܓܺܝܘ ܠܗܽܘܢ ܝܰܠ̈ܕܰܝܟܝ̄ . ܩܽܘܡܝ̄ ܐܶܬܢܰܦܰܨܝ̄ ܡܶܢ ܥܰܦܪܳܐ ܀","true",,"558086F1E83663A584260C75A9CAA095","ܐܘ ܥܕܬܐ ܟܢܫܝ ܝܠܕܝܟܝ ܕܨܕܝܬܐ ܗܘܝܬܝ ܡܢ ܠܘܩܕܡ ܘܗܫܐ ܕܣܓܝܘ ܠܗܘܢ ܝܠܕܝܟܝ ܩܘܡܝ ܐܬܢܦܨܝ ܡܢ ܥܦܪܐ"
"6681","ܕܶܢܚܳܐ ܕܫܶܡܫܳܐ ܠܐ ܬܶܒܥܶܝܢ . ܕܕܶܢܚܗ ܕܡܳܪܟܝ̄ ܡܰܢܗܰܪ ܠܶܟܝ̄ . ܘܗܳܐ ܪܳܕܶܝܢ ܒܶܟܝ̄ ܡܰܒܽܘ̈ܥܶܐ . ܕܡܰܝ̈ܳܐ ܚܰܝ̈ܶܐ ܕܦܽܘܪܩܳܢܳܐ ܀","true",,"EDAB304A0FAE30D504D11C603031F93E","ܕܢܚܐ ܕܫܡܫܐ ܠܐ ܬܒܥܝܢ ܕܕܢܚܗ ܕܡܪܟܝ ܡܢܗܪ ܠܟܝ ܘܗܐ ܪܕܝܢ ܒܟܝ ܡܒܘܥܐ ܕܡܝܐ ܚܝܐ ܕܦܘܪܩܢܐ"
"6682","ܡܶܫܬܽܘܬܳܐ ܕܬܶܗܪܳܐ ܥܒܰܕ ܠܳܗ̇ . ܚܰܬܢܳܐ ܡܫܺܝܚܳܐ ܠܥܺܕܬܳܐ ܡܟܺܝܪܬܶܗ . ܘܰܓܢܽܘܢܳܐ ܒܪܰܘܡܳܐ ܢܩܰܫ ܠܳܗ̇ . ܘܙܰܡܶܢ ܥܰܡ̈ܡܶܐ ܠܰܚܠܽܘܠܳܗ̇ . ܣܳܦܪ̈ܶܐ ܬܪܶܥܣܰܪ ܐܰܘܬܶܒ ܒܳܗ̇ . ܘܫܰܒܥܺܝܢ ܘܰܬܪܶܝܢ ܩܳܪ̈ܽܘܝܶܐ . ܘܕܰܘܺܝܕ ܒܰܪܐ ܐܺܝܫܰܝ . ܛܥܺܝܢ ܩܺܝܬܳܪܶܗ ܘܙܳܡܰܪ ܒܳܗ̇ ܀","true",,"8D168B1099B0CEDF39D70C6CD27AA1F9","ܡܫܬܘܬܐ ܕܬܗܪܐ ܥܒܕ ܠܗ ܚܬܢܐ ܡܫܝܚܐ ܠܥܕܬܐ ܡܟܝܪܬܗ ܘܓܢܘܢܐ ܒܪܘܡܐ ܢܩܫ ܠܗ ܘܙܡܢ ܥܡܡܐ ܠܚܠܘܠܗ ܣܦܪܐ ܬܪܥܣܪ ܐܘܬܒ ܒܗ ܘܫܒܥܝܢ ܘܬܪܝܢ ܩܪܘܝܐ ܘܕܘܝܕ ܒܪܐ ܐܝܫܝ ܛܥܝܢ ܩܝܬܪܗ ܘܙܡܪ ܒܗ"
"6683","ܢܒܺܝܳܐ ܐܶܡܰܪ ܠܳܗ̇ ܠܥܺܕܬܳܐ . ܕܰܦܬܰܚܝ̄ ܬܰܪ̈ܥܰܝܟܝ̄ ܘܰܐܪܘܰܚܝ̄ ܡܰܫܟܢܰܝ̈ܟܝ̄ . ܕܗܳܐ ܡܟܺܝܪܶܟܝ̄ ܡܳܪܶܟܝ̄ ܐܳܬܶܐ . ܘܗܳܘܶܐ ܕܶܒܚܳܐ ܥܰܠ ܡܰܕܒܚܳܐ . ܘܰܡܩܺܝܡ ܒܶܟܝ̄ ܫܰܠܺܝܛܳܢ̈ܶܐ . ܘܕܰܪ̈ܓܶܐ ܫܒܺܝ̈ܚܶܐ ܕܟܳܗܢܽܘܬܳܐ . ܕܡܳܐ ܕܨܰܠܺܝܘ ܒܰܐܪܥܳܐ . ܢܗܶܐ ܨܶܒܝܳܢܗܽܘܢ ܒܰܫܡܰܝܳܐ ܀","true",,"94AC587E856F250AD5A7C40388F4163F","ܢܒܝܐ ܐܡܪ ܠܗ ܠܥܕܬܐ ܕܦܬܚܝ ܬܪܥܝܟܝ ܘܐܪܘܚܝ ܡܫܟܢܝܟܝ ܕܗܐ ܡܟܝܪܟܝ ܡܪܟܝ ܐܬܐ ܘܗܘܐ ܕܒܚܐ ܥܠ ܡܕܒܚܐ ܘܡܩܝܡ ܒܟܝ ܫܠܝܛܢܐ ܘܕܪܓܐ ܫܒܝܚܐ ܕܟܗܢܘܬܐ ܕܡܐ ܕܨܠܝܘ ܒܐܪܥܐ ܢܗܐ ܨܒܝܢܗܘܢ ܒܫܡܝܐ"
"6684","ܬܰܘܕܶܐ ܥܺܕܬܳܐ ܥܰܡ ܝܰܠ̈ܕܶܝܗ̇ . ܠܰܒܪܳܐ ܡܫܺܝܚܳܐ ܕܶܐܬܳܐ ܘܡܰܟܪܳܗ̇ . ܘܰܐܫܠܶܡ ܢܰܦܫܶܗ ܒܨܶܒܝܳܢܶܗ . ܒܺܐܝ̈ܕܰܝ ܥܰܡܳܐ ܛܳܠܽܘܡܳܐ . ܘܰܐܣܶܩܘ̄ ܨܰܠܒܽܘܗ̄ܝ ܥܰܠ ܩܰܝܣܳܐ . ܠܗܰܘ̇ ܕܝܰܗ̄ܒ ܦܰܓܪܶܗ ܩܰܕܺܝܫܳܐ . ܘܰܕܡܶܗ ܝܰܩܺܝܪܳܐ . ܠܥܰܡ̈ܡܶܐ ܒܪ̈ܺܝܟܶܐ ܕܗܰܝܡܶܢܘ̄ ܒܶܗ ܀","true",,"6E9A617585BAE1ADC8453EB47A5C756D","ܬܘܕܐ ܥܕܬܐ ܥܡ ܝܠܕܝܗ ܠܒܪܐ ܡܫܝܚܐ ܕܐܬܐ ܘܡܟܪܗ ܘܐܫܠܡ ܢܦܫܗ ܒܨܒܝܢܗ ܒܐܝܕܝ ܥܡܐ ܛܠܘܡܐ ܘܐܣܩܘ ܨܠܒܘܗܝ ܥܠ ܩܝܣܐ ܠܗܘ ܕܝܗܒ ܦܓܪܗ ܩܕܝܫܐ ܘܕܡܗ ܝܩܝܪܐ ܠܥܡܡܐ ܒܪܝܟܐ ܕܗܝܡܢܘ ܒܗ"
"6685","ܥܰܠ ܛܽܘܪ̈ܶܐ ܪ̈ܳܡܶܐ ܣܰܩܝ̄ ܠܶܟܝ̄ . ܥܺܕܰܬ ܩܽܘܕܫܳܐ ܘܬܶܫܒܽܘܚܬܳܐ ܙܡܰܪܝ̄ . ܘܰܚܙܳܝ ܕܰܠܪܰܘܡܳܐ ܘܥܽܘܡܩܳܐ . ܡܬܺܝܚ ܫܽܘܠܛܳܢܳܐ ܕܝܰܗ̄ܒ ܠܶܟܝ̄ ܡܳܪܝܳܐ . ܡܰܠ̈ܟܶܐ ܘܟܽܠܗܽܘܢ ܕܰܝܳܢ̈ܶܐ . ܥܳܐܠܺܝܢ ܘܣܳܓܕܺܝܢ ܩܕܳܡ ܪ̈ܶܓܠܰܝܟܝ̄ . ܕܝܳܕܥܺܝܢ ܕܰܫܪܶܐ ܒܶܟܝ̄ . ܡܰܠܟܳܐ ܩܳܛܰܪ ܬܳܓܰܝ̈ܗܽܘܢ ܀","true",,"E6D8236A2338073058FC02ECA5BC955C","ܥܠ ܛܘܪܐ ܪܡܐ ܣܩܝ ܠܟܝ ܥܕܬ ܩܘܕܫܐ ܘܬܫܒܘܚܬܐ ܙܡܪܝ ܘܚܙܝ ܕܠܪܘܡܐ ܘܥܘܡܩܐ ܡܬܝܚ ܫܘܠܛܢܐ ܕܝܗܒ ܠܟܝ ܡܪܝܐ ܡܠܟܐ ܘܟܠܗܘܢ ܕܝܢܐ ܥܐܠܝܢ ܘܣܓܕܝܢ ܩܕܡ ܪܓܠܝܟܝ ܕܝܕܥܝܢ ܕܫܪܐ ܒܟܝ ܡܠܟܐ ܩܛܪ ܬܓܝܗܘܢ"
